interaction_id,time_of_day,device,location
4099,Afternoon,Mobile,Houston
4100,Afternoon,Mobile,San Francisco
4101,Morning,Mobile,New York
4102,Morning,Mobile,Los Angeles
4103,Evening,Desktop,Los Angeles
4104,Evening,Tablet,New York
4105,Night,Mobile,New York
4106,Evening,Desktop,Los Angeles
4107,Morning,Mobile,Chicago
4108,Evening,Tablet,Houston
4109,Afternoon,Desktop,Los Angeles
4110,Morning,Desktop,San Francisco
4111,Night,Mobile,Chicago
4112,Afternoon,Mobile,New York
4113,Afternoon,Mobile,Chicago
4114,Afternoon,Mobile,San Francisco
4115,Morning,Mobile,New York
4116,Morning,Mobile,Houston
4117,Night,Desktop,San Francisco
4118,Evening,Mobile,San Francisco
4119,Evening,Mobile,Houston
4120,Evening,Mobile,Los Angeles
4121,Evening,Mobile,New York
4122,Afternoon,Desktop,Los Angeles
4123,Morning,Mobile,San Francisco
4124,Evening,Mobile,San Francisco
4125,Afternoon,Mobile,New York
4126,Morning,Desktop,Los Angeles
4127,Morning,Mobile,Chicago
4128,Morning,Tablet,New York
4129,Afternoon,Mobile,Los Angeles
4130,Evening,Desktop,San Francisco
4131,Morning,Mobile,San Francisco
4132,Afternoon,Mobile,New York
4133,Morning,Mobile,New York
4134,Night,Mobile,Los Angeles
4135,Night,Mobile,New York
4136,Afternoon,Mobile,Houston
4137,Evening,Mobile,San Francisco
4138,Evening,Mobile,Los Angeles
4139,Morning,Desktop,New York
4140,Evening,Desktop,Houston
4141,Evening,Mobile,Chicago
4142,Night,Mobile,Los Angeles
4143,Afternoon,Mobile,San Francisco
4144,Night,Mobile,New York
4145,Afternoon,Desktop,Houston
4146,Morning,Desktop,New York
4147,Night,Mobile,New York
4148,Afternoon,Mobile,San Francisco
4149,Evening,Desktop,Los Angeles
4150,Afternoon,Mobile,Houston
4151,Evening,Mobile,Los Angeles
4152,Morning,Desktop,New York
4153,Evening,Mobile,New York
4154,Afternoon,Mobile,Chicago
4155,Night,Desktop,Los Angeles
4156,Afternoon,Mobile,Chicago
4157,Night,Desktop,Houston
4158,Afternoon,Mobile,Chicago
4159,Afternoon,Desktop,New York
4160,Morning,Desktop,Los Angeles
4161,Evening,Mobile,Los Angeles
4162,Afternoon,Desktop,Chicago
4163,Night,Desktop,Los Angeles
4164,Evening,Mobile,San Francisco
4165,Morning,Desktop,Los Angeles
4166,Evening,Tablet,Houston
4167,Afternoon,Mobile,Houston
4168,Night,Mobile,Houston
4169,Night,Mobile,New York
4170,Evening,Mobile,Houston
4171,Night,Mobile,Los Angeles
4172,Afternoon,Mobile,Chicago
4173,Night,Mobile,San Francisco
4174,Night,Mobile,Los Angeles
4175,Night,Mobile,Chicago
4176,Afternoon,Mobile,Houston
4177,Morning,Mobile,San Francisco
4178,Night,Desktop,New York
4179,Morning,Mobile,New York
4180,Evening,Mobile,Los Angeles
4181,Evening,Mobile,San Francisco
4182,Afternoon,Mobile,Los Angeles
4183,Afternoon,Mobile,San Francisco
4184,Afternoon,Desktop,Houston
4185,Afternoon,Mobile,San Francisco
4186,Morning,Tablet,Los Angeles
4187,Afternoon,Mobile,San Francisco
4188,Morning,Mobile,New York
4189,Night,Desktop,Los Angeles
4190,Night,Desktop,San Francisco
4191,Evening,Desktop,New York
4192,Evening,Tablet,San Francisco
4193,Morning,Mobile,Chicago
4194,Afternoon,Desktop,Los Angeles
4195,Evening,Mobile,Los Angeles
4196,Morning,Desktop,San Francisco
4197,Evening,Mobile,Houston
4198,Afternoon,Mobile,New York
4199,Morning,Desktop,Chicago
4200,Evening,Mobile,New York
4201,Afternoon,Mobile,San Francisco
4202,Morning,Mobile,Chicago
4203,Morning,Desktop,Houston
4204,Morning,Desktop,Los Angeles
4205,Night,Desktop,New York
4206,Morning,Desktop,Los Angeles
4207,Evening,Mobile,New York
4208,Morning,Mobile,New York
4209,Morning,Mobile,Houston
4210,Morning,Mobile,Chicago
4211,Morning,Mobile,Houston
4212,Morning,Mobile,Chicago
4213,Night,Mobile,Chicago
4214,Afternoon,Desktop,Los Angeles
4215,Night,Mobile,Houston
4216,Evening,Desktop,Los Angeles
4217,Afternoon,Desktop,Chicago
4218,Evening,Desktop,Houston
4219,Morning,Tablet,San Francisco
4220,Evening,Mobile,Los Angeles
4221,Night,Desktop,New York
4222,Night,Desktop,Chicago
4223,Morning,Mobile,Houston
4224,Morning,Desktop,Houston
4225,Afternoon,Mobile,San Francisco
4226,Night,Mobile,Houston
4227,Night,Mobile,San Francisco
4228,Afternoon,Tablet,New York
4229,Night,Desktop,Houston
4230,Afternoon,Desktop,Chicago
4231,Night,Desktop,Houston
4232,Evening,Mobile,New York
4233,Evening,Mobile,New York
4234,Afternoon,Desktop,Houston
4235,Afternoon,Mobile,Chicago
4236,Morning,Mobile,New York
4237,Night,Mobile,Los Angeles
4238,Evening,Mobile,San Francisco
4239,Morning,Desktop,New York
4240,Night,Mobile,Los Angeles
4241,Evening,Desktop,San Francisco
4242,Night,Desktop,Houston
4243,Afternoon,Mobile,San Francisco
4244,Evening,Mobile,Chicago
4245,Evening,Mobile,San Francisco
4246,Morning,Tablet,New York
4247,Night,Mobile,Chicago
4248,Afternoon,Mobile,San Francisco
4249,Afternoon,Desktop,Houston
4250,Night,Mobile,San Francisco
4251,Night,Tablet,Los Angeles
4252,Afternoon,Desktop,Los Angeles
4253,Night,Mobile,Los Angeles
4254,Morning,Desktop,Houston
4255,Night,Mobile,Chicago
4256,Morning,Desktop,New York
4257,Morning,Desktop,San Francisco
4258,Night,Mobile,Los Angeles
4259,Evening,Mobile,San Francisco
4260,Evening,Tablet,Los Angeles
4261,Morning,Mobile,Houston
4262,Night,Desktop,Houston
4263,Morning,Mobile,Houston
4264,Night,Mobile,Chicago
4265,Night,Desktop,San Francisco
4266,Afternoon,Mobile,New York
4267,Evening,Desktop,Houston
4268,Evening,Mobile,Los Angeles
4269,Afternoon,Mobile,Chicago
4270,Afternoon,Tablet,Los Angeles
4271,Afternoon,Mobile,New York
4272,Morning,Tablet,Los Angeles
4273,Morning,Tablet,Chicago
4274,Morning,Tablet,Chicago
4275,Morning,Desktop,New York
4276,Morning,Mobile,Los Angeles
4277,Evening,Tablet,Houston
4278,Evening,Mobile,San Francisco
4279,Night,Mobile,San Francisco
4280,Evening,Mobile,Chicago
4281,Afternoon,Mobile,Chicago
4282,Evening,Desktop,New York
4283,Afternoon,Mobile,Chicago
4284,Evening,Mobile,San Francisco
4285,Morning,Mobile,New York
4286,Evening,Mobile,Los Angeles
4287,Night,Desktop,Houston
4288,Morning,Mobile,San Francisco
4289,Morning,Mobile,San Francisco
4290,Night,Mobile,San Francisco
4291,Evening,Mobile,San Francisco
4292,Evening,Mobile,Los Angeles
4293,Night,Mobile,Houston
4294,Morning,Mobile,Los Angeles
4295,Night,Mobile,Los Angeles
4296,Afternoon,Mobile,San Francisco
4297,Afternoon,Tablet,Chicago
4298,Evening,Mobile,New York
4299,Morning,Desktop,Los Angeles
4300,Afternoon,Desktop,Chicago
4301,Night,Mobile,Chicago
4302,Evening,Tablet,Los Angeles
4303,Evening,Desktop,San Francisco
4304,Morning,Desktop,Chicago
4305,Afternoon,Mobile,San Francisco
4306,Evening,Mobile,New York
4307,Night,Mobile,Houston
4308,Afternoon,Mobile,San Francisco
4309,Evening,Desktop,New York
4310,Evening,Desktop,San Francisco
4311,Afternoon,Mobile,Chicago
4312,Afternoon,Desktop,New York
4313,Morning,Desktop,San Francisco
4314,Night,Mobile,Houston
4315,Morning,Mobile,Houston
4316,Morning,Mobile,Chicago
4317,Night,Desktop,Houston
4318,Night,Desktop,San Francisco
4319,Morning,Mobile,New York
4320,Afternoon,Mobile,Houston
4321,Night,Desktop,San Francisco
4322,Morning,Desktop,Chicago
4323,Afternoon,Mobile,San Francisco
4324,Evening,Mobile,Chicago
4325,Afternoon,Desktop,Los Angeles
4326,Morning,Mobile,Los Angeles
4327,Night,Mobile,San Francisco
4328,Afternoon,Desktop,Los Angeles
4329,Afternoon,Mobile,San Francisco
4330,Afternoon,Desktop,Los Angeles
4331,Night,Mobile,Los Angeles
4332,Night,Mobile,Houston
4333,Afternoon,Mobile,San Francisco
4334,Afternoon,Mobile,Houston
4335,Morning,Mobile,Houston
4336,Night,Desktop,San Francisco
4337,Afternoon,Mobile,New York
4338,Night,Tablet,New York
4339,Night,Mobile,San Francisco
4340,Night,Mobile,Houston
4341,Morning,Mobile,Los Angeles
4342,Evening,Desktop,Houston
4343,Night,Mobile,Los Angeles
4344,Night,Mobile,Los Angeles
4345,Afternoon,Desktop,New York
4346,Night,Mobile,Houston
4347,Evening,Mobile,San Francisco
4348,Night,Mobile,New York
4349,Morning,Desktop,Houston
4350,Afternoon,Mobile,Los Angeles
4351,Evening,Desktop,Houston
4352,Morning,Desktop,San Francisco
4353,Evening,Desktop,New York
4354,Afternoon,Mobile,San Francisco
4355,Night,Tablet,Houston
4356,Afternoon,Mobile,San Francisco
4357,Afternoon,Mobile,New York
4358,Night,Mobile,Houston
4359,Morning,Desktop,Los Angeles
4360,Evening,Mobile,New York
4361,Morning,Mobile,Chicago
4362,Night,Desktop,Chicago
4363,Evening,Mobile,San Francisco
4364,Night,Mobile,Los Angeles
4365,Morning,Desktop,Houston
4366,Afternoon,Desktop,Chicago
4367,Evening,Mobile,San Francisco
4368,Night,Mobile,Houston
4369,Evening,Tablet,Chicago
4370,Evening,Mobile,Chicago
4371,Morning,Mobile,Los Angeles
4372,Afternoon,Desktop,New York
4373,Evening,Mobile,Los Angeles
4374,Morning,Mobile,New York
4375,Evening,Mobile,Chicago
4376,Afternoon,Mobile,New York
4377,Evening,Desktop,San Francisco
4378,Afternoon,Mobile,New York
4379,Morning,Mobile,Los Angeles
4380,Morning,Desktop,Chicago
4381,Afternoon,Mobile,Houston
4382,Afternoon,Desktop,Houston
4383,Morning,Mobile,Houston
4384,Afternoon,Desktop,Los Angeles
4385,Afternoon,Mobile,San Francisco
4386,Night,Mobile,Chicago
4387,Evening,Mobile,Houston
4388,Morning,Desktop,Los Angeles
4389,Morning,Desktop,Houston
4390,Night,Desktop,Los Angeles
4391,Afternoon,Mobile,Los Angeles
4392,Afternoon,Mobile,Chicago
4393,Afternoon,Desktop,San Francisco
4394,Morning,Desktop,New York
4395,Night,Desktop,San Francisco
4396,Evening,Mobile,Chicago
4397,Night,Mobile,San Francisco
4398,Morning,Mobile,Houston
4399,Evening,Mobile,Los Angeles
4400,Afternoon,Tablet,Los Angeles
4401,Night,Desktop,Los Angeles
4402,Night,Mobile,San Francisco
4403,Morning,Mobile,San Francisco
4404,Night,Mobile,Houston
4405,Evening,Desktop,Houston
4406,Night,Desktop,Houston
4407,Morning,Mobile,New York
4408,Night,Desktop,San Francisco
4409,Evening,Mobile,Houston
4410,Evening,Mobile,San Francisco
4411,Morning,Desktop,Chicago
4412,Afternoon,Desktop,New York
4413,Morning,Desktop,San Francisco
4414,Afternoon,Mobile,Los Angeles
4415,Evening,Mobile,Chicago
4416,Night,Mobile,New York
4417,Night,Mobile,Los Angeles
4418,Evening,Mobile,Houston
4419,Morning,Mobile,Houston
4420,Night,Mobile,Los Angeles
4421,Morning,Mobile,New York
4422,Night,Desktop,Houston
4423,Afternoon,Desktop,Houston
4424,Night,Desktop,New York
4425,Afternoon,Mobile,San Francisco
4426,Night,Mobile,Los Angeles
4427,Night,Mobile,San Francisco
4428,Night,Mobile,Houston
4429,Night,Mobile,San Francisco
4430,Night,Mobile,San Francisco
4431,Morning,Desktop,Los Angeles
4432,Afternoon,Tablet,New York
4433,Afternoon,Mobile,Los Angeles
4434,Night,Desktop,Houston
4435,Morning,Mobile,Chicago
4436,Morning,Desktop,Houston
4437,Evening,Desktop,Houston
4438,Evening,Tablet,Houston
4439,Morning,Mobile,New York
4440,Evening,Mobile,New York
4441,Afternoon,Mobile,San Francisco
4442,Morning,Mobile,San Francisco
4443,Evening,Tablet,Los Angeles
4444,Morning,Desktop,Houston
4445,Evening,Desktop,San Francisco
4446,Morning,Mobile,New York
4447,Night,Desktop,Houston
4448,Afternoon,Mobile,San Francisco
4449,Evening,Mobile,Houston
4450,Night,Desktop,Los Angeles
4451,Morning,Mobile,New York
4452,Night,Mobile,Houston
4453,Afternoon,Mobile,San Francisco
4454,Evening,Desktop,San Francisco
4455,Evening,Desktop,Chicago
4456,Morning,Mobile,San Francisco
4457,Afternoon,Desktop,New York
4458,Night,Desktop,Chicago
4459,Morning,Tablet,Los Angeles
4460,Evening,Mobile,San Francisco
4461,Night,Desktop,Chicago
4462,Morning,Desktop,Houston
4463,Night,Mobile,New York
4464,Night,Mobile,New York
4465,Morning,Mobile,San Francisco
4466,Night,Mobile,Chicago
4467,Night,Mobile,New York
4468,Afternoon,Mobile,San Francisco
4469,Afternoon,Mobile,Los Angeles
4470,Evening,Mobile,Houston
4471,Afternoon,Mobile,Los Angeles
4472,Morning,Desktop,Los Angeles
4473,Night,Desktop,Chicago
4474,Evening,Mobile,Los Angeles
4475,Afternoon,Mobile,Chicago
4476,Night,Mobile,San Francisco
4477,Morning,Mobile,New York
4478,Night,Mobile,New York
4479,Morning,Desktop,Houston
4480,Night,Mobile,Los Angeles
4481,Evening,Desktop,San Francisco
4482,Evening,Desktop,San Francisco
4483,Afternoon,Mobile,San Francisco
4484,Afternoon,Mobile,Los Angeles
4485,Night,Mobile,New York
4486,Night,Mobile,San Francisco
4487,Afternoon,Mobile,New York
4488,Afternoon,Tablet,Chicago
4489,Night,Desktop,Los Angeles
4490,Night,Tablet,New York
4491,Night,Mobile,Chicago
4492,Evening,Mobile,Chicago
4493,Morning,Mobile,Houston
4494,Morning,Mobile,Houston
4495,Afternoon,Mobile,New York
4496,Evening,Desktop,San Francisco
4497,Night,Mobile,San Francisco
4498,Night,Tablet,Houston
4499,Afternoon,Tablet,San Francisco
4500,Afternoon,Mobile,Houston
4501,Evening,Desktop,Houston
4502,Morning,Mobile,Chicago
4503,Morning,Mobile,Los Angeles
4504,Night,Desktop,Chicago
4505,Afternoon,Mobile,San Francisco
4506,Evening,Desktop,San Francisco
4507,Night,Desktop,Houston
4508,Morning,Desktop,San Francisco
4509,Morning,Tablet,Houston
4510,Evening,Mobile,Houston
4511,Night,Mobile,Chicago
4512,Evening,Mobile,Houston
4513,Night,Mobile,San Francisco
4514,Morning,Mobile,Los Angeles
4515,Afternoon,Desktop,Houston
4516,Afternoon,Mobile,New York
4517,Morning,Tablet,San Francisco
4518,Afternoon,Desktop,Los Angeles
4519,Afternoon,Mobile,Chicago
4520,Night,Mobile,New York
4521,Evening,Mobile,San Francisco
4522,Night,Mobile,San Francisco
4523,Evening,Mobile,Los Angeles
4524,Evening,Mobile,New York
4525,Afternoon,Desktop,Houston
4526,Evening,Mobile,New York
4527,Evening,Desktop,Los Angeles
4528,Morning,Desktop,Los Angeles
4529,Evening,Mobile,Los Angeles
4530,Morning,Mobile,Los Angeles
4531,Night,Desktop,Los Angeles
4532,Afternoon,Tablet,Los Angeles
4533,Evening,Mobile,New York
4534,Morning,Mobile,New York
4535,Night,Mobile,New York
4536,Night,Mobile,New York
4537,Night,Mobile,Houston
4538,Morning,Mobile,Los Angeles
4539,Morning,Desktop,New York
4540,Afternoon,Mobile,New York
4541,Evening,Mobile,Chicago
4542,Night,Mobile,Chicago
4543,Afternoon,Desktop,San Francisco
4544,Morning,Mobile,San Francisco
4545,Afternoon,Tablet,Chicago
4546,Night,Mobile,Los Angeles
4547,Night,Mobile,New York
4548,Afternoon,Mobile,Chicago
4549,Night,Desktop,New York
4550,Morning,Mobile,Houston
4551,Night,Desktop,San Francisco
4552,Evening,Desktop,Los Angeles
4553,Evening,Desktop,Chicago
4554,Night,Mobile,Houston
4555,Afternoon,Desktop,Houston
4556,Night,Mobile,Houston
4557,Evening,Mobile,Chicago
4558,Morning,Mobile,Houston
4559,Evening,Desktop,Chicago
4560,Night,Mobile,Los Angeles
4561,Night,Mobile,New York
4562,Afternoon,Mobile,Houston
4563,Night,Mobile,Chicago
4564,Night,Mobile,Chicago
4565,Morning,Mobile,Houston
4566,Morning,Mobile,San Francisco
4567,Morning,Mobile,Los Angeles
4568,Afternoon,Desktop,Chicago
4569,Afternoon,Mobile,New York
4570,Evening,Mobile,Houston
4571,Afternoon,Mobile,Chicago
4572,Morning,Desktop,New York
4573,Afternoon,Mobile,Chicago
4574,Night,Mobile,Houston
4575,Afternoon,Mobile,Los Angeles
4576,Night,Tablet,Chicago
4577,Evening,Mobile,Chicago
4578,Night,Mobile,Chicago
4579,Morning,Mobile,Los Angeles
4580,Evening,Mobile,Los Angeles
4581,Evening,Mobile,Houston
4582,Evening,Desktop,Chicago
4583,Morning,Mobile,San Francisco
4584,Night,Desktop,Los Angeles
4585,Evening,Mobile,Chicago
4586,Morning,Mobile,Houston
4587,Evening,Mobile,Chicago
4588,Evening,Mobile,Houston
4589,Morning,Desktop,New York
4590,Afternoon,Mobile,New York
4591,Evening,Desktop,New York
4592,Afternoon,Desktop,Los Angeles
4593,Evening,Mobile,San Francisco
4594,Afternoon,Desktop,Houston
4595,Night,Mobile,New York
4596,Afternoon,Mobile,Chicago
4597,Afternoon,Desktop,Houston
4598,Afternoon,Mobile,New York
4599,Afternoon,Mobile,Chicago
4600,Night,Desktop,San Francisco
4601,Morning,Tablet,Los Angeles
4602,Afternoon,Mobile,San Francisco
4603,Morning,Desktop,Chicago
4604,Evening,Mobile,Houston
4605,Morning,Tablet,Houston
4606,Afternoon,Mobile,New York
4607,Morning,Desktop,New York
4608,Night,Mobile,New York
4609,Night,Desktop,San Francisco
4610,Afternoon,Desktop,San Francisco
4611,Morning,Mobile,Houston
4612,Evening,Mobile,New York
4613,Night,Desktop,Houston
4614,Afternoon,Desktop,San Francisco
4615,Night,Mobile,New York
4616,Afternoon,Mobile,Chicago
4617,Morning,Desktop,New York
4618,Morning,Mobile,Houston
4619,Morning,Mobile,San Francisco
4620,Morning,Tablet,Houston
4621,Morning,Mobile,Houston
4622,Afternoon,Mobile,Chicago
4623,Night,Mobile,Los Angeles
4624,Evening,Desktop,San Francisco
4625,Night,Mobile,Los Angeles
4626,Morning,Desktop,Los Angeles
4627,Night,Desktop,Los Angeles
4628,Night,Mobile,San Francisco
4629,Afternoon,Desktop,New York
4630,Evening,Mobile,San Francisco
4631,Evening,Desktop,Houston
4632,Morning,Mobile,Los Angeles
4633,Afternoon,Desktop,New York
4634,Afternoon,Mobile,Houston
4635,Afternoon,Mobile,New York
4636,Afternoon,Tablet,San Francisco
4637,Afternoon,Mobile,New York
4638,Evening,Desktop,San Francisco
4639,Evening,Mobile,San Francisco
4640,Night,Mobile,Houston
4641,Evening,Desktop,Houston
4642,Afternoon,Mobile,Chicago
4643,Night,Desktop,Houston
4644,Evening,Mobile,Los Angeles
4645,Night,Mobile,Houston
4646,Evening,Desktop,Houston
4647,Morning,Mobile,Los Angeles
4648,Evening,Mobile,Los Angeles
4649,Night,Desktop,Los Angeles
4650,Morning,Mobile,Chicago
4651,Afternoon,Mobile,Chicago
4652,Night,Desktop,Houston
4653,Afternoon,Desktop,San Francisco
4654,Afternoon,Mobile,Houston
4655,Night,Mobile,San Francisco
4656,Afternoon,Desktop,Chicago
4657,Night,Mobile,Houston
4658,Night,Mobile,San Francisco
4659,Evening,Tablet,Houston
4660,Morning,Mobile,Los Angeles
4661,Afternoon,Mobile,Chicago
4662,Afternoon,Desktop,San Francisco
4663,Morning,Desktop,Chicago
4664,Morning,Desktop,Los Angeles
4665,Morning,Mobile,Houston
4666,Morning,Mobile,Chicago
4667,Morning,Desktop,New York
4668,Evening,Mobile,San Francisco
4669,Night,Desktop,San Francisco
4670,Morning,Mobile,Houston
4671,Evening,Desktop,Houston
4672,Morning,Mobile,Chicago
4673,Morning,Mobile,Houston
4674,Afternoon,Mobile,Houston
4675,Afternoon,Desktop,San Francisco
4676,Afternoon,Mobile,Houston
4677,Afternoon,Desktop,San Francisco
4678,Night,Mobile,Houston
4679,Night,Mobile,Chicago
4680,Afternoon,Desktop,San Francisco
4681,Afternoon,Mobile,San Francisco
4682,Morning,Mobile,Houston
4683,Morning,Mobile,Houston
4684,Afternoon,Desktop,Houston
4685,Afternoon,Tablet,New York
4686,Afternoon,Mobile,Houston
4687,Morning,Mobile,Chicago
4688,Afternoon,Mobile,San Francisco
4689,Afternoon,Desktop,Houston
4690,Night,Mobile,Los Angeles
4691,Night,Desktop,Houston
4692,Morning,Mobile,Los Angeles
4693,Night,Desktop,Los Angeles
4694,Morning,Mobile,New York
4695,Evening,Tablet,Los Angeles
4696,Afternoon,Mobile,Los Angeles
4697,Morning,Mobile,New York
4698,Night,Desktop,San Francisco
4699,Evening,Desktop,Chicago
4700,Night,Mobile,Chicago
4701,Morning,Tablet,Chicago
4702,Evening,Mobile,New York
4703,Night,Mobile,Los Angeles
4704,Evening,Mobile,San Francisco
4705,Afternoon,Mobile,Houston
4706,Afternoon,Desktop,Chicago
4707,Evening,Mobile,Chicago
4708,Night,Mobile,New York
4709,Night,Mobile,Houston
4710,Night,Mobile,New York
4711,Afternoon,Tablet,New York
4712,Morning,Desktop,New York
4713,Morning,Mobile,Los Angeles
4714,Evening,Mobile,Houston
4715,Night,Tablet,San Francisco
4716,Evening,Mobile,New York
4717,Morning,Mobile,San Francisco
4718,Morning,Mobile,San Francisco
4719,Night,Mobile,Los Angeles
4720,Evening,Desktop,Houston
4721,Night,Mobile,San Francisco
4722,Morning,Tablet,New York
4723,Morning,Mobile,New York
4724,Night,Mobile,Los Angeles
4725,Evening,Tablet,Los Angeles
4726,Afternoon,Desktop,Los Angeles
4727,Night,Desktop,San Francisco
4728,Morning,Mobile,Los Angeles
4729,Afternoon,Desktop,Chicago
4730,Night,Mobile,San Francisco
4731,Afternoon,Mobile,New York
4732,Night,Desktop,Houston
4733,Morning,Desktop,Houston
4734,Night,Desktop,Los Angeles
4735,Afternoon,Desktop,Chicago
4736,Evening,Mobile,Houston
4737,Morning,Mobile,Houston
4738,Morning,Desktop,Chicago
4739,Afternoon,Mobile,San Francisco
4740,Night,Mobile,Chicago
4741,Night,Mobile,New York
4742,Night,Mobile,Houston
4743,Morning,Tablet,San Francisco
4744,Morning,Mobile,Houston
4745,Afternoon,Mobile,Los Angeles
4746,Night,Desktop,San Francisco
4747,Night,Mobile,San Francisco
4748,Afternoon,Tablet,Los Angeles
4749,Morning,Mobile,New York
4750,Morning,Desktop,New York
4751,Evening,Mobile,Houston
4752,Evening,Mobile,San Francisco
4753,Night,Mobile,San Francisco
4754,Morning,Mobile,Los Angeles
4755,Night,Desktop,Los Angeles
4756,Morning,Mobile,New York
4757,Evening,Desktop,Chicago
4758,Afternoon,Mobile,San Francisco
4759,Morning,Desktop,Los Angeles
4760,Evening,Desktop,Los Angeles
4761,Evening,Mobile,Los Angeles
4762,Morning,Mobile,Los Angeles
4763,Night,Desktop,Los Angeles
4764,Morning,Mobile,Los Angeles
4765,Evening,Mobile,San Francisco
4766,Morning,Desktop,Chicago
4767,Afternoon,Tablet,Los Angeles
4768,Night,Desktop,New York
4769,Morning,Mobile,Houston
4770,Evening,Mobile,Los Angeles
4771,Evening,Tablet,Chicago
4772,Night,Mobile,New York
4773,Morning,Mobile,Los Angeles
4774,Evening,Tablet,Houston
4775,Night,Mobile,Los Angeles
4776,Afternoon,Mobile,San Francisco
4777,Night,Desktop,New York
4778,Morning,Mobile,Houston
4779,Morning,Mobile,New York
4780,Evening,Mobile,San Francisco
4781,Afternoon,Mobile,Chicago
4782,Morning,Tablet,New York
4783,Evening,Mobile,Houston
4784,Night,Mobile,Houston
4785,Night,Mobile,Houston
4786,Morning,Desktop,New York
4787,Afternoon,Desktop,San Francisco
4788,Evening,Mobile,Los Angeles
4789,Morning,Mobile,New York
4790,Evening,Desktop,Chicago
4791,Night,Mobile,Houston
4792,Evening,Mobile,Houston
4793,Night,Mobile,Los Angeles
4794,Afternoon,Mobile,San Francisco
4795,Afternoon,Tablet,San Francisco
4796,Night,Desktop,Chicago
4797,Morning,Desktop,New York
4798,Night,Desktop,Los Angeles
4799,Evening,Desktop,Houston
4800,Evening,Tablet,San Francisco
4801,Evening,Mobile,Houston
4802,Morning,Mobile,San Francisco
4803,Afternoon,Desktop,New York
4804,Afternoon,Mobile,Los Angeles
4805,Evening,Mobile,Los Angeles
4806,Morning,Mobile,Chicago
4807,Evening,Mobile,New York
4808,Afternoon,Mobile,New York
4809,Night,Mobile,New York
4810,Evening,Mobile,San Francisco
4811,Evening,Desktop,Chicago
4812,Evening,Desktop,Houston
4813,Afternoon,Desktop,Los Angeles
4814,Morning,Desktop,New York
4815,Night,Mobile,New York
4816,Night,Mobile,San Francisco
4817,Night,Mobile,New York
4818,Evening,Tablet,Chicago
4819,Afternoon,Mobile,Los Angeles
4820,Night,Desktop,Los Angeles
4821,Evening,Mobile,Los Angeles
4822,Morning,Tablet,Houston
4823,Evening,Mobile,Los Angeles
4824,Night,Desktop,New York
4825,Night,Mobile,Houston
4826,Morning,Mobile,Houston
4827,Afternoon,Mobile,Chicago
4828,Morning,Tablet,Houston
4829,Morning,Mobile,San Francisco
4830,Night,Tablet,New York
4831,Night,Desktop,Los Angeles
4832,Afternoon,Desktop,Houston
4833,Night,Mobile,Chicago
4834,Morning,Mobile,San Francisco
4835,Morning,Mobile,Houston
4836,Afternoon,Tablet,Houston
4837,Night,Tablet,New York
4838,Night,Desktop,Chicago
4839,Morning,Mobile,New York
4840,Morning,Mobile,Los Angeles
4841,Night,Tablet,Los Angeles
4842,Evening,Mobile,Los Angeles
4843,Morning,Desktop,Los Angeles
4844,Morning,Mobile,Houston
4845,Morning,Mobile,New York
4846,Afternoon,Desktop,Houston
4847,Night,Mobile,Chicago
4848,Night,Mobile,San Francisco
4849,Night,Tablet,San Francisco
4850,Morning,Desktop,San Francisco
4851,Night,Desktop,Los Angeles
4852,Night,Desktop,New York
4853,Night,Mobile,Chicago
4854,Afternoon,Mobile,New York
4855,Afternoon,Mobile,Los Angeles
4856,Morning,Mobile,Chicago
4857,Night,Mobile,Houston
4858,Morning,Desktop,San Francisco
4859,Morning,Mobile,New York
4860,Morning,Desktop,Los Angeles
4861,Morning,Mobile,Houston
4862,Morning,Mobile,New York
4863,Morning,Mobile,Houston
4864,Afternoon,Desktop,Los Angeles
4865,Evening,Mobile,San Francisco
4866,Afternoon,Mobile,Houston
4867,Morning,Desktop,San Francisco
4868,Evening,Mobile,Houston
4869,Evening,Mobile,Chicago
4870,Night,Tablet,Los Angeles
4871,Morning,Mobile,New York
4872,Morning,Mobile,Houston
4873,Afternoon,Desktop,Houston
4874,Evening,Mobile,Chicago
4875,Evening,Mobile,Los Angeles
4876,Morning,Mobile,New York
4877,Night,Mobile,San Francisco
4878,Morning,Mobile,Los Angeles
4879,Evening,Mobile,Chicago
4880,Night,Mobile,New York
4881,Night,Mobile,Chicago
4882,Evening,Desktop,Los Angeles
4883,Morning,Desktop,Houston
4884,Morning,Desktop,San Francisco
4885,Morning,Mobile,San Francisco
4886,Afternoon,Mobile,Houston
4887,Afternoon,Mobile,Houston
4888,Night,Desktop,New York
4889,Morning,Mobile,Houston
4890,Afternoon,Mobile,Chicago
4891,Night,Mobile,Houston
4892,Evening,Mobile,Los Angeles
4893,Evening,Mobile,Houston
4894,Morning,Mobile,Los Angeles
4895,Evening,Mobile,Houston
4896,Evening,Desktop,Los Angeles
4897,Evening,Mobile,Chicago
4898,Night,Desktop,Chicago
4899,Evening,Mobile,Los Angeles
4900,Evening,Mobile,Chicago
4901,Night,Mobile,San Francisco
4902,Afternoon,Mobile,San Francisco
4903,Night,Mobile,San Francisco
4904,Afternoon,Mobile,San Francisco
4905,Night,Mobile,New York
4906,Morning,Mobile,Houston
4907,Evening,Mobile,Chicago
4908,Afternoon,Mobile,Houston
4909,Night,Mobile,Houston
