user_id,age,gender,location,interests_categories,avg_preferred_price,preferred_brands,common_interaction_types,interacted_products,high_rated_products
749,54,Female,Houston,"['Beauty', 'Books', 'Sports']",242.81,"['BrandB', 'BrandC', 'BrandA']","['view', 'purchase', 'add_to_cart']","[264, 169, 215, 352]",[]
750,27,Male,San Francisco,"['Books', 'Clothing', 'Sports']",141.52,"['BrandB', 'BrandC', 'BrandA']","['add_to_cart', 'view']","[349, 48, 292, 41]",[24]
751,27,Female,New York,"['Books', 'Electronics', 'Sports']",195.33,"['BrandE', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[73, 105, 210, 11]",[]
752,36,Female,New York,"['Clothing', 'Home & Kitchen', 'Sports']",266.81,"['BrandC', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[477, 225, 14, 400, 351]","[232, 144]"
753,34,Male,Houston,"['Electronics', 'Home & Kitchen']",230.74,['BrandA'],['view'],"[498, 496]",[]
754,38,Female,Houston,"['Sports', 'Books', 'Home & Kitchen']",188.54,"['BrandA', 'BrandC', 'BrandD']","['add_to_cart', 'view']","[365, 64, 203, 29, 371, 72]","[242, 353, 457]"
755,31,Female,Chicago,"['Clothing', 'Toys', 'Books']",257.04,"['BrandB', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[31, 387, 336, 82]","[269, 34, 217]"
756,26,Other,Houston,"['Clothing', 'Books', 'Sports']",234.71,"['BrandE', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[159, 319, 210, 333, 59, 460]",[]
757,63,Female,Chicago,"['Clothing', 'Home & Kitchen']",215.94,"['BrandC', 'BrandD']","['view', 'add_to_cart']","[476, 141]",[]
758,18,Female,New York,"['Sports', 'Beauty', 'Clothing']",298.87,"['BrandE', 'BrandC', 'BrandB']","['view', 'purchase', 'add_to_cart']","[225, 151, 470, 404, 124, 147, 62, 138, 7, 174, 139, 466]","[367, 397, 265]"
759,62,Female,Los Angeles,"['Beauty', 'Toys', 'Electronics']",278.04,"['BrandC', 'BrandE']","['view', 'add_to_cart']","[40, 431, 406, 475]",[]
760,30,Other,San Francisco,"['Sports', 'Toys', 'Electronics']",263.89,"['BrandA', 'BrandB', 'BrandE']",['view'],[9],"[382, 356]"
761,21,Male,New York,"['Electronics', 'Home & Kitchen', 'Clothing']",250.2,"['BrandB', 'BrandD', 'BrandA']","['add_to_cart', 'view', 'purchase']","[331, 140, 438, 317, 388, 447, 274]",[]
762,18,Other,Houston,"['Clothing', 'Books', 'Toys']",237.37,"['BrandD', 'BrandE', 'BrandC']",['view'],"[407, 170, 231]",[436]
763,57,Other,San Francisco,"['Electronics', 'Beauty', 'Toys']",194.29,"['BrandA', 'BrandC', 'BrandD']","['view', 'add_to_cart', 'purchase']","[272, 82, 275, 9, 271, 195, 253]",[]
764,49,Male,Los Angeles,"['Books', 'Sports', 'Electronics']",208.33,"['BrandE', 'BrandC', 'BrandA']",['view'],[42],[472]
765,51,Other,Los Angeles,"['Books', 'Beauty', 'Sports']",253.08,"['BrandD', 'BrandE', 'BrandC']","['add_to_cart', 'purchase', 'view']","[197, 154, 157, 472]",[]
766,45,Male,Chicago,"['Beauty', 'Clothing', 'Sports']",324.52,"['BrandE', 'BrandA', 'BrandC']","['view', 'add_to_cart', 'purchase']","[258, 363, 450, 69, 367, 95]","[466, 29]"
767,48,Other,San Francisco,"['Sports', 'Clothing', 'Beauty']",274.45,"['BrandC', 'BrandB', 'BrandD']","['view', 'add_to_cart']","[258, 172]","[88, 485, 471]"
768,25,Male,Chicago,"['Toys', 'Books', 'Sports']",217.08,"['BrandA', 'BrandE', 'BrandD']","['view', 'purchase']","[281, 415, 243, 393, 231, 76, 472]",[356]
769,56,Female,New York,"['Clothing', 'Toys', 'Books']",254.3,"['BrandB', 'BrandA']","['view', 'add_to_cart']","[24, 33]","[344, 67, 89]"
770,43,Other,San Francisco,"['Books', 'Sports', 'Home & Kitchen']",176.22,"['BrandC', 'BrandA']","['view', 'add_to_cart']","[464, 158, 473]",[]
771,51,Other,New York,"['Sports', 'Electronics', 'Home & Kitchen']",306.59,"['BrandC', 'BrandE', 'BrandA']",['add_to_cart'],"[70, 270, 69]",[78]
772,20,Other,Chicago,"['Sports', 'Electronics', 'Beauty']",192.39,"['BrandA', 'BrandE', 'BrandC']","['view', 'purchase', 'add_to_cart']","[253, 271, 67, 29, 139]",[]
773,29,Other,San Francisco,"['Clothing', 'Toys', 'Home & Kitchen']",322.96,"['BrandA', 'BrandD', 'BrandC']",['view'],"[158, 170, 35]",[13]
774,18,Female,Chicago,"['Beauty', 'Toys', 'Books']",205.23,"['BrandE', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[99, 480, 183]","[28, 342]"
775,61,Other,San Francisco,"['Sports', 'Home & Kitchen', 'Clothing']",237.24,"['BrandE', 'BrandB', 'BrandA']","['purchase', 'add_to_cart']","[125, 132, 77]",[71]
776,22,Female,Chicago,"['Books', 'Toys', 'Home & Kitchen']",224.22,"['BrandA', 'BrandB', 'BrandC']",['view'],"[24, 278, 187, 481]",[]
777,47,Female,Los Angeles,"['Sports', 'Beauty', 'Home & Kitchen']",249.16,"['BrandA', 'BrandE', 'BrandB']","['view', 'purchase']","[348, 298, 379, 253]",[196]
778,47,Female,Chicago,"['Sports', 'Home & Kitchen', 'Electronics']",233.35,"['BrandB', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[447, 128, 73, 496, 320]",[]
779,34,Female,Los Angeles,"['Sports', 'Clothing', 'Beauty']",261.62,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[103, 275, 48, 244]","[349, 155]"
780,64,Male,Chicago,"['Books', 'Sports', 'Beauty']",300.72,"['BrandC', 'BrandE', 'BrandD']","['view', 'add_to_cart']","[454, 471, 245, 1, 36]","[285, 75]"
781,40,Male,San Francisco,"['Beauty', 'Electronics', 'Sports']",275.21,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[372, 429, 313, 136, 199]",[]
782,32,Other,San Francisco,"['Books', 'Electronics']",242.7,"['BrandC', 'BrandA', 'BrandD']",['view'],"[18, 434]",[285]
783,54,Male,San Francisco,"['Home & Kitchen', 'Books', 'Beauty']",283.87,"['BrandA', 'BrandD', 'BrandE']","['view', 'add_to_cart', 'purchase']","[178, 466, 137, 364, 213, 418, 87, 336]",[200]
784,38,Male,Houston,"['Electronics', 'Toys', 'Sports']",254.61,"['BrandC', 'BrandA']",['view'],"[190, 260, 70, 196]",[220]
785,31,Other,New York,"['Beauty', 'Home & Kitchen', 'Books']",254.14,"['BrandD', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[202, 240, 477, 185, 467, 342, 328, 364, 178]",[]
786,19,Other,San Francisco,['Electronics'],389.58,['BrandC'],['view'],[307],[]
787,28,Other,Los Angeles,"['Clothing', 'Sports', 'Home & Kitchen']",274.62,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[206, 485, 441, 493]",[330]
788,56,Male,San Francisco,"['Sports', 'Home & Kitchen', 'Beauty']",407.32,"['BrandE', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[482, 496, 287, 189, 127, 373]",[311]
789,55,Male,Houston,"['Toys', 'Home & Kitchen', 'Books']",331.24,"['BrandA', 'BrandE', 'BrandD']","['add_to_cart', 'view']","[106, 276, 421, 370]",[41]
790,51,Other,Los Angeles,"['Home & Kitchen', 'Sports', 'Beauty']",187.28,"['BrandC', 'BrandB', 'BrandA']","['add_to_cart', 'purchase', 'view']","[139, 479, 355, 7, 152, 417, 292]",[]
791,55,Female,Houston,"['Books', 'Electronics', 'Sports']",254.88,"['BrandC', 'BrandE', 'BrandB']","['view', 'purchase', 'add_to_cart']","[386, 63, 171, 99, 491, 466, 485, 201, 5]","[161, 72]"
792,51,Other,Los Angeles,"['Sports', 'Clothing', 'Home & Kitchen']",285.35,"['BrandE', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[279, 358, 88, 488, 324]","[403, 495, 452]"
793,35,Female,Chicago,"['Beauty', 'Toys']",269.16,"['BrandB', 'BrandA']",['view'],"[295, 184]",[]
794,47,Female,New York,"['Beauty', 'Electronics', 'Toys']",367.29,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[237, 51, 337, 374]",[]
795,32,Other,New York,"['Home & Kitchen', 'Electronics', 'Sports']",353.2,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[37, 170, 231, 19]","[207, 272]"
796,44,Other,Houston,"['Electronics', 'Books', 'Toys']",240.93,"['BrandB', 'BrandC', 'BrandA']","['purchase', 'add_to_cart', 'view']","[226, 286, 314, 92]",[]
797,51,Other,New York,"['Home & Kitchen', 'Beauty', 'Sports']",204.52,"['BrandB', 'BrandD']","['view', 'add_to_cart']","[357, 134, 401, 331, 287]",[]
798,55,Male,Houston,"['Sports', 'Clothing', 'Electronics']",278.17,"['BrandA', 'BrandB', 'BrandC']","['view', 'purchase']","[162, 30, 46, 370, 184, 213]","[419, 161]"
799,50,Female,Houston,"['Electronics', 'Sports', 'Books']",179.89,"['BrandC', 'BrandE', 'BrandD']","['view', 'purchase']","[294, 226, 177, 365, 342]","[226, 122]"
800,41,Male,Houston,"['Clothing', 'Electronics', 'Home & Kitchen']",183.06,"['BrandC', 'BrandA', 'BrandD']","['view', 'add_to_cart', 'purchase']","[490, 236, 26, 105, 203, 29]","[193, 185]"
801,32,Male,New York,"['Toys', 'Sports']",206.16,"['BrandB', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[445, 454]",[153]
802,47,Other,Houston,"['Home & Kitchen', 'Sports', 'Books']",304.83,"['BrandC', 'BrandD', 'BrandA']","['view', 'add_to_cart']","[7, 98, 77, 413]","[83, 185]"
803,59,Male,New York,"['Home & Kitchen', 'Sports', 'Toys']",265.77,"['BrandC', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[127, 214, 122, 41, 361]",[453]
804,34,Other,Houston,"['Electronics', 'Clothing', 'Books']",271.96,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart', 'purchase']","[411, 305, 186, 92, 169, 10, 319, 176, 428, 273]",[]
805,22,Female,San Francisco,"['Sports', 'Books', 'Electronics']",220.42,"['BrandA', 'BrandD', 'BrandE']","['view', 'add_to_cart']","[169, 231, 273, 326, 86, 329]",[]
806,46,Other,Houston,"['Electronics', 'Sports', 'Beauty']",303.59,"['BrandD', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[291, 208, 484, 149]","[98, 83, 166]"
807,21,Male,Los Angeles,"['Home & Kitchen', 'Sports', 'Beauty']",226.31,"['BrandC', 'BrandE', 'BrandB']","['add_to_cart', 'view']","[161, 139, 240]","[44, 453]"
808,27,Male,Houston,"['Home & Kitchen', 'Beauty', 'Sports']",284.91,"['BrandC', 'BrandD', 'BrandA']","['view', 'add_to_cart', 'purchase']","[297, 246, 392, 253, 242, 326, 47]",[202]
809,34,Other,Chicago,"['Beauty', 'Home & Kitchen', 'Clothing']",225.13,"['BrandC', 'BrandD', 'BrandA']","['view', 'purchase']","[379, 438, 303, 105, 99]",[487]
810,27,Other,Houston,"['Beauty', 'Sports', 'Toys']",289.66,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[341, 331, 377, 381, 470, 127, 112]","[348, 391]"
811,34,Male,Los Angeles,"['Sports', 'Beauty', 'Home & Kitchen']",311.87,"['BrandE', 'BrandC', 'BrandD']","['add_to_cart', 'view']","[311, 191, 247, 287, 254, 83]","[71, 44, 481]"
812,37,Female,Los Angeles,"['Sports', 'Electronics', 'Home & Kitchen']",278.88,"['BrandC', 'BrandA', 'BrandB']","['purchase', 'add_to_cart']","[253, 256, 77]",[88]
813,41,Female,New York,"['Beauty', 'Clothing', 'Toys']",205.04,"['BrandD', 'BrandE', 'BrandA']",['view'],"[55, 94, 443, 114, 366]",[]
814,22,Other,San Francisco,"['Sports', 'Home & Kitchen', 'Beauty']",220.23,"['BrandB', 'BrandA', 'BrandE']","['add_to_cart', 'purchase', 'view']","[42, 428, 158, 125, 12]",[401]
815,51,Female,Houston,"['Electronics', 'Clothing', 'Sports']",310.37,"['BrandE', 'BrandB']",['view'],[382],[369]
816,23,Male,New York,"['Toys', 'Home & Kitchen', 'Books']",238.43,"['BrandA', 'BrandB', 'BrandD']",['view'],"[357, 417, 71, 98, 222]","[417, 257, 492]"
817,19,Other,San Francisco,"['Sports', 'Clothing', 'Toys']",261.99,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart', 'purchase']","[335, 337, 139, 88, 225, 448, 265]",[]
818,30,Male,Houston,"['Clothing', 'Toys', 'Books']",353.99,"['BrandE', 'BrandC', 'BrandD']",['view'],"[316, 334]","[351, 320, 442, 340, 64]"
819,60,Male,Chicago,"['Beauty', 'Electronics', 'Sports']",245.85,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart']","[93, 426, 23]","[165, 354]"
820,60,Female,Houston,"['Books', 'Electronics', 'Toys']",268.1,"['BrandD', 'BrandC', 'BrandA']","['view', 'add_to_cart', 'purchase']","[53, 58, 150, 339, 432, 235, 82]",[]
821,28,Other,Los Angeles,"['Electronics', 'Home & Kitchen', 'Beauty']",309.41,"['BrandA', 'BrandE']","['add_to_cart', 'view']","[182, 67, 264]","[332, 359]"
822,64,Other,Los Angeles,"['Beauty', 'Clothing', 'Books']",335.59,"['BrandD', 'BrandC', 'BrandA']","['view', 'add_to_cart']","[281, 109, 482, 154, 477, 168]","[154, 394, 465]"
823,40,Female,Chicago,"['Books', 'Sports', 'Clothing']",288.51,"['BrandB', 'BrandD', 'BrandA']",['view'],[388],[396]
824,33,Male,New York,"['Clothing', 'Electronics', 'Home & Kitchen']",223.74,"['BrandB', 'BrandA', 'BrandD']","['view', 'add_to_cart']","[498, 357, 64, 371]",[]
825,48,Male,San Francisco,"['Sports', 'Toys', 'Beauty']",304.1,"['BrandE', 'BrandA', 'BrandC']","['view', 'add_to_cart', 'purchase']","[140, 189, 182, 127, 352, 495, 473, 202, 95, 492]",[122]
826,28,Male,Houston,"['Electronics', 'Beauty', 'Sports']",285.8,"['BrandB', 'BrandE', 'BrandC']","['view', 'add_to_cart']","[226, 417, 474, 418]","[375, 362]"
827,33,Male,Los Angeles,"['Electronics', 'Books', 'Toys']",246.75,"['BrandE', 'BrandC', 'BrandD']","['add_to_cart', 'view']","[95, 102, 83, 146, 105, 235]","[135, 442]"
828,25,Other,New York,"['Books', 'Toys', 'Sports']",186.43,"['BrandD', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[316, 366, 225, 308]",[]
829,21,Other,Chicago,['Sports'],70.1,['BrandA'],['view'],[268],[]
830,57,Female,Los Angeles,"['Electronics', 'Sports', 'Toys']",224.91,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[412, 279, 398, 371, 468, 122, 119]",[498]
831,21,Female,Chicago,"['Electronics', 'Sports', 'Clothing']",216.05,"['BrandE', 'BrandA', 'BrandB']","['add_to_cart', 'view']","[15, 86, 8, 135, 96]",[]
832,42,Other,Houston,"['Home & Kitchen', 'Books', 'Beauty']",264.78,"['BrandE', 'BrandA', 'BrandC']","['add_to_cart', 'view']","[90, 38, 293, 246, 472]",[466]
833,20,Other,San Francisco,"['Electronics', 'Clothing', 'Home & Kitchen']",190.3,"['BrandB', 'BrandA', 'BrandC']","['view', 'purchase']","[161, 170, 257]","[318, 383]"
834,49,Male,Los Angeles,"['Home & Kitchen', 'Electronics', 'Beauty']",260.86,"['BrandD', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[208, 466, 296, 172, 397, 493, 28, 401]","[18, 304]"
835,20,Male,Los Angeles,"['Sports', 'Home & Kitchen', 'Books']",242.2,"['BrandA', 'BrandE', 'BrandC']","['view', 'purchase', 'add_to_cart']","[323, 315, 139, 145, 281]",[360]
836,44,Female,Houston,"['Home & Kitchen', 'Sports', 'Beauty']",255.47,"['BrandC', 'BrandA', 'BrandD']","['add_to_cart', 'view', 'purchase']","[144, 289, 147, 200, 372, 444]",[]
837,46,Other,New York,"['Electronics', 'Books', 'Toys']",195.86,"['BrandE', 'BrandB', 'BrandA']","['view', 'purchase', 'add_to_cart']","[206, 313, 272, 469, 464, 374, 474, 273]",[63]
838,49,Female,San Francisco,"['Clothing', 'Books', 'Sports']",198.77,"['BrandD', 'BrandE', 'BrandA']",['view'],"[210, 145, 178, 179]",[351]
839,36,Other,Los Angeles,"['Books', 'Sports', 'Clothing']",211.12,"['BrandA', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[216, 143, 131, 133, 21, 241]","[80, 417]"
840,38,Male,San Francisco,"['Home & Kitchen', 'Books', 'Clothing']",162.49,"['BrandC', 'BrandD', 'BrandA']","['view', 'add_to_cart']","[38, 32, 10, 68, 34]",[]
841,22,Female,Los Angeles,"['Electronics', 'Beauty', 'Toys']",206.02,"['BrandD', 'BrandC']",['view'],"[432, 238, 160, 146]",[]
842,35,Female,San Francisco,"['Books', 'Toys', 'Beauty']",289.27,"['BrandE', 'BrandC', 'BrandA']",['view'],"[393, 239]","[87, 75]"
843,45,Other,Chicago,"['Electronics', 'Home & Kitchen', 'Books']",251.97,"['BrandE', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[53, 250, 49, 215]","[19, 270, 125, 69]"
844,59,Male,Los Angeles,"['Sports', 'Beauty', 'Electronics']",236.54,"['BrandA', 'BrandD', 'BrandE']","['view', 'purchase']","[446, 306, 128, 290, 138, 307]",[58]
845,39,Female,San Francisco,"['Clothing', 'Beauty', 'Electronics']",246.15,"['BrandC', 'BrandB', 'BrandA']","['view', 'add_to_cart']","[271, 281, 266, 251, 175, 56, 280, 227]",[2]
846,38,Male,New York,"['Toys', 'Books', 'Electronics']",169.83,"['BrandC', 'BrandB', 'BrandD']","['view', 'purchase', 'add_to_cart']","[129, 445, 59, 255, 476, 378, 456]","[43, 74]"
847,23,Female,Chicago,"['Clothing', 'Books', 'Sports']",305.15,"['BrandB', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[110, 472, 107, 417]",[368]
848,18,Male,Chicago,"['Toys', 'Sports', 'Beauty']",266.26,"['BrandD', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[152, 403, 287, 459, 453, 80, 205]",[]
849,22,Other,New York,"['Books', 'Home & Kitchen', 'Electronics']",246.77,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart', 'purchase']","[165, 393, 475, 156, 326, 89, 194, 413, 460, 221, 72]",[]
850,58,Female,San Francisco,"['Toys', 'Home & Kitchen', 'Books']",233.27,"['BrandA', 'BrandB', 'BrandE']","['view', 'add_to_cart']","[86, 73, 313, 133, 234, 321]","[256, 42]"
851,29,Female,Houston,"['Toys', 'Beauty', 'Home & Kitchen']",268.47,"['BrandB', 'BrandA', 'BrandC']","['view', 'add_to_cart']","[246, 324]",[377]
852,43,Male,New York,"['Electronics', 'Home & Kitchen', 'Sports']",224.72,"['BrandE', 'BrandA', 'BrandB']","['view', 'add_to_cart']","[421, 9, 253, 365, 335]",[]
853,63,Male,San Francisco,"['Books', 'Home & Kitchen', 'Electronics']",237.93,"['BrandA', 'BrandB', 'BrandD']","['add_to_cart', 'view', 'purchase']","[220, 290, 462, 326, 375, 23, 279, 19, 235]",[417]
854,51,Female,New York,"['Beauty', 'Books', 'Electronics']",327.17,"['BrandB', 'BrandC', 'BrandD']","['view', 'add_to_cart', 'purchase']","[375, 76, 231, 440, 466]",[400]
855,31,Other,New York,"['Books', 'Toys', 'Sports']",223.17,"['BrandD', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[341, 466, 308, 192, 266, 148, 423, 184, 445]",[160]
856,43,Male,Los Angeles,"['Toys', 'Sports']",197.3,"['BrandE', 'BrandD']","['purchase', 'add_to_cart']","[122, 119, 316]",[]
857,62,Male,San Francisco,"['Books', 'Sports']",236.34,"['BrandE', 'BrandB']","['purchase', 'view']","[415, 284]",[]
858,44,Male,Houston,"['Sports', 'Books', 'Electronics']",252.21,"['BrandD', 'BrandA', 'BrandC']","['view', 'add_to_cart', 'purchase']","[146, 52, 323, 491, 313, 82, 305, 156, 109]",[224]
859,26,Female,Los Angeles,"['Sports', 'Home & Kitchen', 'Beauty']",263.99,"['BrandE', 'BrandC', 'BrandA']",['view'],"[362, 402, 172, 455]","[138, 428]"
860,43,Female,New York,"['Toys', 'Home & Kitchen']",323.24,"['BrandC', 'BrandB']",['add_to_cart'],"[376, 405]",[]
861,64,Female,New York,"['Books', 'Beauty', 'Home & Kitchen']",161.84,"['BrandC', 'BrandD', 'BrandB']","['add_to_cart', 'view', 'purchase']","[308, 457, 22, 185, 178]","[479, 76]"
862,39,Female,New York,"['Clothing', 'Books', 'Home & Kitchen']",218.86,"['BrandE', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[259, 489, 128, 154, 394]","[351, 159]"
863,64,Other,San Francisco,"['Sports', 'Clothing', 'Electronics']",354.02,"['BrandC', 'BrandB', 'BrandE']","['add_to_cart', 'view', 'purchase']","[323, 350, 338, 380, 403]",[468]
864,47,Other,San Francisco,"['Sports', 'Clothing', 'Home & Kitchen']",290.12,"['BrandC', 'BrandE', 'BrandA']","['add_to_cart', 'view']","[184, 121, 88, 52, 66, 208]","[319, 211, 254]"
865,60,Female,Los Angeles,"['Home & Kitchen', 'Beauty', 'Electronics']",156.44,"['BrandD', 'BrandA', 'BrandB']","['view', 'purchase', 'add_to_cart']","[129, 205, 26, 243, 272]","[120, 364]"
866,34,Other,Houston,"['Beauty', 'Sports', 'Home & Kitchen']",215.98,"['BrandC', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[439, 271, 5, 325, 163, 241]",[]
867,43,Male,Los Angeles,"['Home & Kitchen', 'Toys']",350.84,"['BrandD', 'BrandA']","['view', 'purchase']","[106, 492]",[107]
868,53,Male,Chicago,"['Home & Kitchen', 'Beauty', 'Electronics']",251.63,"['BrandB', 'BrandD', 'BrandA']","['view', 'add_to_cart', 'purchase']","[133, 149, 56, 456, 417, 324]","[215, 275]"
869,18,Male,New York,"['Beauty', 'Toys', 'Clothing']",288.18,"['BrandD', 'BrandA', 'BrandC']","['add_to_cart', 'purchase', 'view']","[22, 297, 286, 416, 460]",[327]
870,25,Female,New York,"['Electronics', 'Beauty', 'Books']",256.23,"['BrandA', 'BrandC']","['view', 'add_to_cart']","[196, 380, 422, 429]",[70]
871,52,Male,New York,"['Sports', 'Electronics', 'Home & Kitchen']",312.55,"['BrandA', 'BrandE', 'BrandB']","['view', 'add_to_cart']","[42, 499, 383, 320, 27, 204, 91, 415, 221]",[22]
872,32,Other,Los Angeles,"['Electronics', 'Sports', 'Books']",323.96,"['BrandB', 'BrandA', 'BrandE']","['add_to_cart', 'purchase', 'view']","[225, 118, 176, 237]",[181]
873,64,Female,Los Angeles,"['Sports', 'Clothing', 'Home & Kitchen']",222.59,"['BrandB', 'BrandC', 'BrandA']","['view', 'purchase', 'add_to_cart']","[128, 31, 165]","[319, 284]"
874,39,Other,New York,"['Beauty', 'Home & Kitchen', 'Toys']",303.41,"['BrandA', 'BrandB', 'BrandD']","['view', 'purchase']","[329, 345, 86, 295, 173, 218]",[299]
875,31,Male,Los Angeles,"['Home & Kitchen', 'Electronics', 'Beauty']",310.47,"['BrandE', 'BrandA', 'BrandB']","['view', 'purchase', 'add_to_cart']","[369, 152, 65, 309]","[44, 333, 435]"
876,43,Male,San Francisco,"['Toys', 'Home & Kitchen', 'Clothing']",403.36,"['BrandD', 'BrandE', 'BrandC']",['view'],"[453, 379]","[414, 443]"
877,45,Male,San Francisco,"['Clothing', 'Beauty', 'Home & Kitchen']",262.05,"['BrandD', 'BrandE', 'BrandA']","['view', 'add_to_cart', 'purchase']","[483, 337, 390, 307]","[180, 209, 365, 154]"
878,40,Female,Los Angeles,"['Toys', 'Electronics', 'Beauty']",261.49,"['BrandA', 'BrandC', 'BrandE']","['view', 'add_to_cart']","[248, 110, 383, 300]",[41]
879,31,Other,New York,"['Toys', 'Home & Kitchen', 'Books']",284.7,"['BrandD', 'BrandE', 'BrandA']",['view'],"[472, 237, 139, 38]","[443, 423, 44]"
880,41,Female,Los Angeles,"['Clothing', 'Home & Kitchen', 'Books']",214.17,"['BrandB', 'BrandD', 'BrandA']","['add_to_cart', 'purchase']","[318, 213, 173]","[217, 209, 408]"
881,19,Female,Los Angeles,"['Books', 'Electronics', 'Sports']",232.28,"['BrandC', 'BrandA']","['view', 'add_to_cart', 'purchase']","[17, 498, 253, 144]",[64]
882,62,Male,Los Angeles,"['Sports', 'Beauty', 'Clothing']",262.9,"['BrandE', 'BrandC', 'BrandB']","['view', 'add_to_cart']","[161, 2, 214, 254]",[]
883,43,Female,Chicago,"['Books', 'Beauty', 'Electronics']",160.64,"['BrandD', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[240, 63, 123]",[434]
884,31,Female,San Francisco,"['Electronics', 'Beauty', 'Sports']",346.21,"['BrandD', 'BrandB', 'BrandE']","['add_to_cart', 'view']","[186, 327, 341, 426, 283, 320]",[136]
885,24,Male,Houston,"['Books', 'Toys', 'Beauty']",218.83,"['BrandD', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[219, 123, 331, 152, 472, 463, 282, 437]",[434]
886,20,Female,Houston,"['Home & Kitchen', 'Sports', 'Books']",270.91,"['BrandA', 'BrandE', 'BrandC']","['view', 'add_to_cart']","[161, 277, 262, 32, 210, 192]",[496]
887,64,Male,Chicago,"['Toys', 'Sports', 'Clothing']",281.04,"['BrandB', 'BrandA', 'BrandE']","['view', 'add_to_cart']","[29, 162, 392, 454, 375, 321, 469, 309]",[111]
888,40,Male,Los Angeles,"['Toys', 'Home & Kitchen', 'Electronics']",303.59,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart']","[278, 74, 1, 355]",[]
889,63,Male,Chicago,"['Beauty', 'Electronics', 'Books']",276.3,"['BrandE', 'BrandD', 'BrandB']","['view', 'add_to_cart']","[239, 333, 446, 135, 222, 72, 451, 192]","[355, 163]"
890,60,Male,Chicago,"['Toys', 'Sports', 'Electronics']",241.02,"['BrandD', 'BrandE', 'BrandB']","['view', 'add_to_cart', 'purchase']","[302, 268, 333, 273, 347, 374, 250]",[443]
891,64,Female,New York,"['Electronics', 'Toys', 'Beauty']",419.78,"['BrandB', 'BrandC', 'BrandD']","['view', 'add_to_cart']","[62, 443, 22, 414, 375, 166, 486]",[237]
892,62,Male,San Francisco,"['Books', 'Clothing', 'Beauty']",281.02,"['BrandB', 'BrandD', 'BrandA']",['view'],"[103, 348, 497, 37]",[]
893,35,Male,Houston,"['Home & Kitchen', 'Toys', 'Books']",230.56,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[314, 256, 233, 74, 15, 173, 125, 30, 437, 359]",[]
894,55,Female,Los Angeles,"['Sports', 'Home & Kitchen', 'Books']",199.3,"['BrandD', 'BrandA', 'BrandE']","['add_to_cart', 'view']","[80, 223, 349, 21, 178, 194, 196, 39]",[]
895,52,Female,Houston,"['Books', 'Electronics', 'Sports']",283.13,"['BrandA', 'BrandB', 'BrandC']","['view', 'add_to_cart', 'purchase']","[176, 31, 408, 48, 33, 233]",[]
896,32,Other,Houston,"['Beauty', 'Toys']",326.65,"['BrandD', 'BrandE']","['view', 'add_to_cart']","[316, 197]",[55]
897,42,Female,San Francisco,"['Home & Kitchen', 'Books', 'Toys']",234.4,"['BrandC', 'BrandA', 'BrandD']","['purchase', 'add_to_cart', 'view']","[344, 236, 411, 271, 154, 356, 370, 93]","[366, 395]"
898,54,Female,Houston,"['Home & Kitchen', 'Books', 'Clothing']",186.48,"['BrandC', 'BrandB', 'BrandA']","['view', 'purchase']","[2, 52, 220, 234, 266]","[452, 494]"
